UTC,Celcius
1997-01-13T00:00:00Z,-5.47608
1997-01-14T00:00:00Z,-5.68128
1997-01-15T00:00:00Z,-18.21955
1997-01-16T00:00:00Z,-12.80747
1997-01-17T00:00:00Z,0.27416
1997-01-18T00:00:00Z,-1.37076
1997-01-19T00:00:00Z,-10.96302
1997-01-20T00:00:00Z,-12.30536
1997-01-21T00:00:00Z,-14.15464
1997-01-22T00:00:00Z,-12.65583
1997-01-23T00:00:00Z,-8.52036
1997-01-24T00:00:00Z,-6.07172
1997-01-25T00:00:00Z,-5.89374
1997-01-26T00:00:00Z,-8.71018
1997-01-27T00:00:00Z,-2.93915
1997-01-28T00:00:00Z,-1.47468
1997-01-29T00:00:00Z,-4.22568
1997-01-30T00:00:00Z,-11.51
1997-01-31T00:00:00Z,-7.60984
1997-02-01T00:00:00Z,-5.63077
1997-02-02T00:00:00Z,-6.2592
1997-02-03T00:00:00Z,-11.12986
1997-02-04T00:00:00Z,-10.86878
1997-02-05T00:00:00Z,-7.06205
1997-02-06T00:00:00Z,-8.68558
1997-02-07T00:00:00Z,-10.86042
1997-02-08T00:00:00Z,-3.94807
1997-02-09T00:00:00Z,-9.64377
1997-02-10T00:00:00Z,-6.9697
1997-02-11T00:00:00Z,-8.35987
1997-02-12T00:00:00Z,-5.5573
1997-02-13T00:00:00Z,-9.43183
1997-02-14T00:00:00Z,-7.9594
1997-02-15T00:00:00Z,-3.0135
1997-02-16T00:00:00Z,-5.3864
1997-02-17T00:00:00Z,-5.01807
1997-02-18T00:00:00Z,-4.1733
1997-02-19T00:00:00Z,-2.7195
1997-02-20T00:00:00Z,-2.30933
1997-02-21T00:00:00Z,-3.56183
1997-02-22T00:00:00Z,-16.37488
1997-02-23T00:00:00Z,-14.21213
1997-02-24T00:00:00Z,-7.51282
1997-02-25T00:00:00Z,-3.42393
1997-02-26T00:00:00Z,-10.58634
1997-02-27T00:00:00Z,-6.65125
1997-02-28T00:00:00Z,-5.26353
1997-03-01T00:00:00Z,-2.11225
1997-03-02T00:00:00Z,-1.39
1997-03-03T00:00:00Z,-2.2341
1997-03-04T00:00:00Z,-2.69877
1997-03-05T00:00:00Z,-1.11588
1997-03-06T00:00:00Z,-3.05286
1997-03-07T00:00:00Z,-2.12235
1997-03-08T00:00:00Z,-2.83817
1997-03-09T00:00:00Z,3.0316
1997-03-10T00:00:00Z,-5.00016
1997-03-11T00:00:00Z,-2.96653
1997-03-12T00:00:00Z,-2.04996
1997-03-13T00:00:00Z,-4.60242
1997-03-14T00:00:00Z,-2.22593
1997-03-15T00:00:00Z,-5.37446
1997-03-16T00:00:00Z,-3.31385
1997-03-17T00:00:00Z,-3.31394
1997-03-18T00:00:00Z,-0.79667
1997-03-19T00:00:00Z,2.1379
1997-03-20T00:00:00Z,2.5074
1997-03-21T00:00:00Z,-1.15684
1997-03-22T00:00:00Z,1.25607
1997-03-23T00:00:00Z,0.8686
1997-03-24T00:00:00Z,-2.84803
1997-03-25T00:00:00Z,-3.045
1997-03-26T00:00:00Z,-1.1389
1997-03-27T00:00:00Z,1.8941
1997-03-28T00:00:00Z,5.66024
1997-03-29T00:00:00Z,-1.9125
1997-03-30T00:00:00Z,3.35784
1997-03-31T00:00:00Z,5.36678
1997-04-01T00:00:00Z,6.8827
1997-04-02T00:00:00Z,9.2223
1997-04-03T00:00:00Z,6.1761
1997-04-04T00:00:00Z,3.7498
1997-04-05T00:00:00Z,5.41244
1997-04-06T00:00:00Z,1.38558
1997-04-07T00:00:00Z,8.48885
1997-04-08T00:00:00Z,8.1012
1997-04-09T00:00:00Z,7.32284
1997-04-10T00:00:00Z,6.00955
1997-04-11T00:00:00Z,12.30667
1997-04-12T00:00:00Z,5.70345
1997-04-13T00:00:00Z,4.68655
1997-04-14T00:00:00Z,2.8563
1997-04-15T00:00:00Z,3.26443
1997-04-16T00:00:00Z,1.43878
1997-04-17T00:00:00Z,3.72082
1997-04-18T00:00:00Z,5.398
1997-04-19T00:00:00Z,7.69332
1997-04-20T00:00:00Z,9.17867
1997-04-21T00:00:00Z,13.0749
1997-04-22T00:00:00Z,8.56613
1997-04-23T00:00:00Z,8.35146
1997-04-24T00:00:00Z,11.41442
1997-04-25T00:00:00Z,10.07192
1997-04-26T00:00:00Z,11.06442
1997-04-27T00:00:00Z,12.831
1997-04-28T00:00:00Z,12.99438
1997-04-29T00:00:00Z,15.71743
1997-04-30T00:00:00Z,18.9146
1997-05-01T00:00:00Z,17.45242
1997-05-02T00:00:00Z,16.03
1997-05-03T00:00:00Z,13.55215
1997-05-04T00:00:00Z,11.75186
1997-05-05T00:00:00Z,12.33956
1997-05-06T00:00:00Z,13.58386
1997-05-07T00:00:00Z,10.58428
1997-05-08T00:00:00Z,7.14886
1997-05-09T00:00:00Z,9.63156
1997-05-10T00:00:00Z,12.34258
1997-05-11T00:00:00Z,12.0984
1997-05-12T00:00:00Z,9.32742
1997-05-13T00:00:00Z,5.93786
1997-05-14T00:00:00Z,7.71905
1997-05-15T00:00:00Z,10.7803
1997-05-16T00:00:00Z,12.95693
1997-05-17T00:00:00Z,10.81667
1997-05-18T00:00:00Z,10.8499
1997-05-19T00:00:00Z,11.88528
1997-05-20T00:00:00Z,13.2886
1997-05-21T00:00:00Z,14.47476
1997-05-22T00:00:00Z,14.2505
1997-05-23T00:00:00Z,15.17083
1997-05-24T00:00:00Z,17.30056
1997-05-25T00:00:00Z,18.10967
1997-05-26T00:00:00Z,19.0432
1997-05-27T00:00:00Z,21.19192
1997-05-28T00:00:00Z,19.7605
1997-05-29T00:00:00Z,20.50878
1997-05-30T00:00:00Z,20.7178
1997-05-31T00:00:00Z,21.4493
1997-06-01T00:00:00Z,20.64486
1997-06-02T00:00:00Z,19.13546
1997-06-03T00:00:00Z,17.58987
1997-06-04T00:00:00Z,16.173
1997-06-05T00:00:00Z,16.23605
1997-06-06T00:00:00Z,12.51052
1997-06-07T00:00:00Z,12.25903
1997-06-08T00:00:00Z,14.03347
1997-06-09T00:00:00Z,17.05566
1997-06-10T00:00:00Z,21.29843
1997-06-11T00:00:00Z,20.7435
1997-06-12T00:00:00Z,18.44348
1997-06-13T00:00:00Z,17.7208
1997-06-14T00:00:00Z,18.93868
1997-06-15T00:00:00Z,20.03268
1997-06-16T00:00:00Z,20.34344
1997-06-17T00:00:00Z,23.9871
1997-06-18T00:00:00Z,24.63464
1997-06-19T00:00:00Z,22.69787
1997-06-20T00:00:00Z,22.31387
1997-06-21T00:00:00Z,23.7742
1997-06-22T00:00:00Z,23.71526
1997-06-23T00:00:00Z,23.77523
1997-06-24T00:00:00Z,24.86703
1997-06-25T00:00:00Z,25.268
1997-06-26T00:00:00Z,23.29037
1997-06-27T00:00:00Z,19.98467
1997-06-28T00:00:00Z,17.8619
1997-06-29T00:00:00Z,19.085
1997-06-30T00:00:00Z,19.78887
1997-07-01T00:00:00Z,21.389
1997-07-02T00:00:00Z,21.03518
1997-07-03T00:00:00Z,20.16494
1997-07-04T00:00:00Z,23.71023
1997-07-05T00:00:00Z,24.97692
1997-07-06T00:00:00Z,22.88244
1997-07-07T00:00:00Z,24.70785
1997-07-08T00:00:00Z,24.2501
1997-07-09T00:00:00Z,23.47326
1997-07-10T00:00:00Z,17.2182
1997-07-11T00:00:00Z,18.05966
1997-07-12T00:00:00Z,21.14468
1997-07-13T00:00:00Z,22.89077
1997-07-14T00:00:00Z,24.84594
1997-07-15T00:00:00Z,23.42806
1997-07-16T00:00:00Z,24.49917
1997-07-17T00:00:00Z,24.4473
1997-07-18T00:00:00Z,26.07827
1997-07-19T00:00:00Z,27.24227
1997-07-20T00:00:00Z,27.212
1997-07-21T00:00:00Z,21.89007
1997-07-22T00:00:00Z,19.2536
1997-07-23T00:00:00Z,17.43652
1997-07-24T00:00:00Z,18.9714
1997-07-25T00:00:00Z,19.44537
1997-07-26T00:00:00Z,18.6918
1997-07-27T00:00:00Z,17.05615
1997-07-28T00:00:00Z,15.9614
1997-07-29T00:00:00Z,16.69155
1997-07-30T00:00:00Z,17.99972
1997-07-31T00:00:00Z,20.02383
1997-08-01T00:00:00Z,21.26293
1997-08-02T00:00:00Z,19.98092
1997-08-03T00:00:00Z,18.66586
1997-08-04T00:00:00Z,17.1823
1997-08-05T00:00:00Z,17.48184
1997-08-06T00:00:00Z,18.8575
1997-08-07T00:00:00Z,19.56695
1997-08-08T00:00:00Z,22.79983
1997-08-09T00:00:00Z,19.67553
1997-08-10T00:00:00Z,15.9171
1997-08-11T00:00:00Z,16.2856
1997-08-12T00:00:00Z,16.4274
1997-08-13T00:00:00Z,15.9794
1997-08-14T00:00:00Z,15.33776
1997-08-15T00:00:00Z,16.08218
1997-08-16T00:00:00Z,18.6132
1997-08-17T00:00:00Z,21.8218
1997-08-18T00:00:00Z,19.2846
1997-08-19T00:00:00Z,18.8115
1997-08-20T00:00:00Z,18.65807
1997-08-21T00:00:00Z,20.37838
1997-08-22T00:00:00Z,20.34463
1997-08-23T00:00:00Z,17.29702
1997-08-24T00:00:00Z,14.97207
1997-08-25T00:00:00Z,14.33053
1997-08-26T00:00:00Z,13.71362
1997-08-27T00:00:00Z,13.819
1997-08-28T00:00:00Z,16.73324
1997-08-29T00:00:00Z,11.48202
1997-08-30T00:00:00Z,9.43752
1997-08-31T00:00:00Z,9.64492
1997-09-01T00:00:00Z,14.96673
1997-09-02T00:00:00Z,13.0213
1997-09-03T00:00:00Z,15.0682
1997-09-04T00:00:00Z,17.35055
1997-09-05T00:00:00Z,13.61965
1997-09-06T00:00:00Z,11.03875
1997-09-07T00:00:00Z,7.50042
1997-09-08T00:00:00Z,7.34054
1997-09-09T00:00:00Z,6.69808
1997-09-10T00:00:00Z,8.35034
1997-09-11T00:00:00Z,9.47863
1997-09-12T00:00:00Z,8.48144
1997-09-13T00:00:00Z,9.66726
1997-09-14T00:00:00Z,8.90878
1997-09-15T00:00:00Z,9.8121
1997-09-16T00:00:00Z,14.604
1997-09-17T00:00:00Z,9.17837
1997-09-18T00:00:00Z,8.95757
1997-09-19T00:00:00Z,9.8001
1997-09-20T00:00:00Z,13.65246
1997-09-21T00:00:00Z,12.78774
1997-09-22T00:00:00Z,9.88186
1997-09-23T00:00:00Z,8.3957
1997-09-24T00:00:00Z,9.58303
1997-09-25T00:00:00Z,11.84658
1997-09-26T00:00:00Z,13.2708
1997-09-27T00:00:00Z,12.99462
1997-09-28T00:00:00Z,12.5834
1997-09-29T00:00:00Z,11.34377
1997-09-30T00:00:00Z,11.38723
1997-10-01T00:00:00Z,11.58755
1997-10-02T00:00:00Z,8.31906
1997-10-03T00:00:00Z,8.30648
1997-10-04T00:00:00Z,9.42434
1997-10-05T00:00:00Z,14.53256
1997-10-06T00:00:00Z,11.4888
1997-10-07T00:00:00Z,11.8193
1997-10-08T00:00:00Z,14.7475
1997-10-09T00:00:00Z,6.85452
1997-10-10T00:00:00Z,7.304
1997-10-11T00:00:00Z,8.2565
1997-10-12T00:00:00Z,5.98867
1997-10-13T00:00:00Z,7.37036
1997-10-14T00:00:00Z,8.81613
1997-10-15T00:00:00Z,5.8998
1997-10-16T00:00:00Z,4.59286
1997-10-17T00:00:00Z,5.71728
1997-10-18T00:00:00Z,5.94268
1997-10-19T00:00:00Z,4.8769
1997-10-20T00:00:00Z,6.3041
1997-10-21T00:00:00Z,5.59963
1997-10-22T00:00:00Z,4.45074
1997-10-23T00:00:00Z,4.30163
1997-10-24T00:00:00Z,3.6211
1997-10-25T00:00:00Z,3.54144
1997-10-26T00:00:00Z,3.74227
1997-10-27T00:00:00Z,5.66796
1997-10-28T00:00:00Z,7.46786
1997-10-29T00:00:00Z,4.79
1997-10-30T00:00:00Z,3.86532
1997-10-31T00:00:00Z,4.48208
1997-11-01T00:00:00Z,6.60598
1997-11-02T00:00:00Z,1.68118
1997-11-03T00:00:00Z,-3.80695
1997-11-04T00:00:00Z,-3.31534
1997-11-05T00:00:00Z,8.8039
1997-11-06T00:00:00Z,12.8173
1997-11-07T00:00:00Z,-2.59495
1997-11-08T00:00:00Z,-7.47416
1997-11-09T00:00:00Z,-5.59708
1997-11-10T00:00:00Z,-5.65586
1997-11-11T00:00:00Z,-4.61564
1997-11-12T00:00:00Z,-3.6578
1997-11-13T00:00:00Z,-3.98374
1997-11-14T00:00:00Z,-8.37726
1997-11-15T00:00:00Z,-5.3507
1997-11-16T00:00:00Z,-3.78815
1997-11-17T00:00:00Z,-1.1935
1997-11-18T00:00:00Z,-0.16663
1997-11-19T00:00:00Z,-5.15525
1997-11-20T00:00:00Z,-5.1741
1997-11-21T00:00:00Z,-4.10752
1997-11-22T00:00:00Z,-4.289
1997-11-23T00:00:00Z,-6.31873
1997-11-24T00:00:00Z,-18.13062
1997-11-25T00:00:00Z,-15.32358
1997-11-26T00:00:00Z,-14.84455
1997-11-27T00:00:00Z,-13.24644
1997-11-28T00:00:00Z,-12.2119
1997-11-29T00:00:00Z,-11.1923
1997-11-30T00:00:00Z,-6.22526
1997-12-01T00:00:00Z,-5.99473
1997-12-02T00:00:00Z,-2.4232
1997-12-03T00:00:00Z,-5.59403
1997-12-04T00:00:00Z,-16.41077
1997-12-05T00:00:00Z,-16.99875
1997-12-06T00:00:00Z,-15.06336
1997-12-07T00:00:00Z,-13.51438
1997-12-08T00:00:00Z,-9.63337
1997-12-09T00:00:00Z,-5.9043
1997-12-10T00:00:00Z,-4.22806
1997-12-11T00:00:00Z,-0.47834
1997-12-12T00:00:00Z,-2.38242
1997-12-13T00:00:00Z,-1.6796
1997-12-14T00:00:00Z,-3.6981
1997-12-15T00:00:00Z,-2.98868
1997-12-16T00:00:00Z,-2.6389
1997-12-17T00:00:00Z,-0.82957
1997-12-18T00:00:00Z,-10.52814
1997-12-19T00:00:00Z,-18.11353
1997-12-20T00:00:00Z,-5.70997
1997-12-21T00:00:00Z,-6.6433
1997-12-22T00:00:00Z,-14.1294
1997-12-23T00:00:00Z,-8.8118
1997-12-24T00:00:00Z,-25.39625
1997-12-25T00:00:00Z,-21.06504
1997-12-26T00:00:00Z,-20.31016
1997-12-27T00:00:00Z,-12.7695
1997-12-28T00:00:00Z,-8.64265
1997-12-29T00:00:00Z,-7.9219
1997-12-30T00:00:00Z,-13.6755
1997-12-31T00:00:00Z,-10.1953
1998-01-01T00:00:00Z,-12.94913
1998-01-02T00:00:00Z,-15.01798
1998-01-03T00:00:00Z,-16.69578
1998-01-04T00:00:00Z,-5.61954
1998-01-05T00:00:00Z,-9.57975
1998-01-06T00:00:00Z,-10.17167
1998-01-07T00:00:00Z,-8.88938
1998-01-08T00:00:00Z,-7.90955
1998-01-09T00:00:00Z,-9.9456
1998-01-10T00:00:00Z,-8.5808
1998-01-11T00:00:00Z,-8.9736
1998-01-12T00:00:00Z,-12.37397
1998-01-13T00:00:00Z,-13.65854
1998-01-14T00:00:00Z,-15.14808
1998-01-15T00:00:00Z,-11.5655
1998-01-16T00:00:00Z,-8.80845
1998-01-17T00:00:00Z,-14.76264
1998-01-18T00:00:00Z,-9.64408
1998-01-19T00:00:00Z,-8.36393
1998-01-20T00:00:00Z,-10.3968
1998-01-21T00:00:00Z,-19.33246
1998-01-22T00:00:00Z,-13.3427
1998-01-23T00:00:00Z,-20.82154
1998-01-24T00:00:00Z,-24.41257
1998-01-25T00:00:00Z,-17.4069
1998-01-26T00:00:00Z,-10.36423
1998-01-27T00:00:00Z,-10.15394
1998-01-28T00:00:00Z,-11.1342
1998-01-29T00:00:00Z,-6.21
1998-01-30T00:00:00Z,-9.0217
1998-01-31T00:00:00Z,-8.4875
1998-02-01T00:00:00Z,-0.27305
1998-02-02T00:00:00Z,-7.625
1998-02-03T00:00:00Z,-9.5612
1998-02-04T00:00:00Z,-5.59162
1998-02-05T00:00:00Z,-6.84687
1998-02-06T00:00:00Z,1.5161
1998-02-07T00:00:00Z,-4.99143
1998-02-08T00:00:00Z,0.0088
1998-02-09T00:00:00Z,0.37765
1998-02-10T00:00:00Z,-2.8458
1998-02-11T00:00:00Z,-7.11436
1998-02-12T00:00:00Z,-11.52283
1998-02-13T00:00:00Z,-2.67344
1998-02-14T00:00:00Z,-6.30417
1998-02-15T00:00:00Z,-3.76307
1998-02-16T00:00:00Z,-9.994
1998-02-17T00:00:00Z,-9.78147
1998-02-18T00:00:00Z,-17.82719
1998-02-19T00:00:00Z,-11.41202
1998-02-20T00:00:00Z,-10.5253
1998-02-21T00:00:00Z,-13.10444
1998-02-22T00:00:00Z,-4.89203
1998-02-23T00:00:00Z,-17.16147
1998-02-24T00:00:00Z,-17.75587
1998-02-25T00:00:00Z,-13.53205
1998-02-26T00:00:00Z,-9.41852
1998-02-27T00:00:00Z,-6.9855
1998-02-28T00:00:00Z,-2.38245
1998-03-01T00:00:00Z,-0.69703
1998-03-02T00:00:00Z,-3.47953
1998-03-03T00:00:00Z,-2.4074
1998-03-04T00:00:00Z,-5.3167
1998-03-05T00:00:00Z,-4.99885
1998-03-06T00:00:00Z,-3.48844
1998-03-07T00:00:00Z,-3.0393
1998-03-08T00:00:00Z,-3.55387
1998-03-09T00:00:00Z,-5.44208
1998-03-10T00:00:00Z,-5.5901
1998-03-11T00:00:00Z,-5.6225
1998-03-12T00:00:00Z,-4.6993
1998-03-13T00:00:00Z,-5.2445
1998-03-14T00:00:00Z,-4.37638
1998-03-15T00:00:00Z,-3.5797
1998-03-16T00:00:00Z,-6.20078
1998-03-17T00:00:00Z,-14.21433
1998-03-18T00:00:00Z,-9.07963
1998-03-19T00:00:00Z,-5.82987
1998-03-20T00:00:00Z,-1.64838
1998-03-21T00:00:00Z,-0.1091
1998-03-22T00:00:00Z,-3.68076
1998-03-23T00:00:00Z,-2.4726
1998-03-24T00:00:00Z,0.03924
1998-03-25T00:00:00Z,-4.70118
1998-03-26T00:00:00Z,-2.59217
1998-03-27T00:00:00Z,-2.59012
1998-03-28T00:00:00Z,-3.4172
1998-03-29T00:00:00Z,-4.8316
1998-03-30T00:00:00Z,-1.929
1998-03-31T00:00:00Z,11.0006
1998-04-01T00:00:00Z,7.3133
1998-04-02T00:00:00Z,0.28225
1998-04-03T00:00:00Z,0.2161
1998-04-04T00:00:00Z,1.98635
1998-04-05T00:00:00Z,1.8541
1998-04-06T00:00:00Z,6.1948
1998-04-07T00:00:00Z,5.7861
1998-04-08T00:00:00Z,-4.24424
1998-04-09T00:00:00Z,-3.5073
1998-04-10T00:00:00Z,-2.08494
1998-04-11T00:00:00Z,1.10156
1998-04-12T00:00:00Z,9.304
1998-04-13T00:00:00Z,-0.992
1998-04-14T00:00:00Z,8.21108
1998-04-15T00:00:00Z,11.54537
1998-04-16T00:00:00Z,13.19558
1998-04-17T00:00:00Z,10.6147
1998-04-18T00:00:00Z,7.991
1998-04-19T00:00:00Z,6.41824
1998-04-20T00:00:00Z,-0.08558
1998-04-21T00:00:00Z,-4.42695
1998-04-22T00:00:00Z,-5.692
1998-04-23T00:00:00Z,3.06875
1998-04-24T00:00:00Z,9.41534
1998-04-25T00:00:00Z,9.42828
1998-04-26T00:00:00Z,7.4903
1998-04-27T00:00:00Z,7.89675
1998-04-28T00:00:00Z,7.82382
1998-04-29T00:00:00Z,2.23394
1998-04-30T00:00:00Z,4.7839
1998-05-01T00:00:00Z,9.85003
1998-05-02T00:00:00Z,11.53347
1998-05-03T00:00:00Z,0.81063
1998-05-04T00:00:00Z,0.12673
1998-05-05T00:00:00Z,3.30892
1998-05-06T00:00:00Z,7.11028
1998-05-07T00:00:00Z,8.46426
1998-05-08T00:00:00Z,8.8426
1998-05-09T00:00:00Z,10.1775
1998-05-10T00:00:00Z,14.25396
1998-05-11T00:00:00Z,8.26452
1998-05-12T00:00:00Z,9.62365
1998-05-13T00:00:00Z,5.28265
1998-05-14T00:00:00Z,6.11462
1998-05-15T00:00:00Z,11.97564
1998-05-16T00:00:00Z,15.26208
1998-05-17T00:00:00Z,15.1727
1998-05-18T00:00:00Z,17.90872
1998-05-19T00:00:00Z,2.3303
1998-05-20T00:00:00Z,3.23678
1998-05-21T00:00:00Z,6.74432
1998-05-22T00:00:00Z,9.85378
1998-05-23T00:00:00Z,13.62338
1998-05-24T00:00:00Z,18.35266
1998-05-25T00:00:00Z,16.8287
1998-05-26T00:00:00Z,17.30828
1998-05-27T00:00:00Z,17.2191
1998-05-28T00:00:00Z,17.73873
1998-05-29T00:00:00Z,16.37518
1998-05-30T00:00:00Z,16.2586
1998-05-31T00:00:00Z,15.50726
1998-06-01T00:00:00Z,18.80514
1998-06-02T00:00:00Z,19.33056
1998-06-03T00:00:00Z,20.22613
1998-06-04T00:00:00Z,20.07876
1998-06-05T00:00:00Z,15.56655
1998-06-06T00:00:00Z,14.2428
1998-06-07T00:00:00Z,13.58138
1998-06-08T00:00:00Z,16.59728
1998-06-09T00:00:00Z,17.86376
1998-06-10T00:00:00Z,18.55535
1998-06-11T00:00:00Z,14.55847
1998-06-12T00:00:00Z,17.61447
1998-06-13T00:00:00Z,17.2184
1998-06-14T00:00:00Z,14.40737
1998-06-15T00:00:00Z,15.67816
1998-06-16T00:00:00Z,16.00552
1998-06-17T00:00:00Z,16.40762
1998-06-18T00:00:00Z,18.42358
1998-06-19T00:00:00Z,20.04363
1998-06-20T00:00:00Z,20.3544
1998-06-21T00:00:00Z,20.75103
1998-06-22T00:00:00Z,18.65798
1998-06-23T00:00:00Z,18.92968
1998-06-24T00:00:00Z,21.02975
1998-06-25T00:00:00Z,23.21078
1998-06-26T00:00:00Z,25.0074
1998-06-27T00:00:00Z,23.2301
1998-06-28T00:00:00Z,22.3487
1998-06-29T00:00:00Z,24.1797
1998-06-30T00:00:00Z,20.22924
1998-07-01T00:00:00Z,16.72506
1998-07-02T00:00:00Z,18.13958
1998-07-03T00:00:00Z,18.2702
1998-07-04T00:00:00Z,20.154
1998-07-05T00:00:00Z,21.33187
1998-07-06T00:00:00Z,21.14202
1998-07-07T00:00:00Z,22.80544
1998-07-08T00:00:00Z,26.08828
1998-07-09T00:00:00Z,24.70382
1998-07-10T00:00:00Z,25.90762
1998-07-11T00:00:00Z,24.64108
1998-07-12T00:00:00Z,22.5738
1998-07-13T00:00:00Z,22.3263
1998-07-14T00:00:00Z,21.55804
1998-07-15T00:00:00Z,21.8789
1998-07-16T00:00:00Z,23.31988
1998-07-17T00:00:00Z,20.67114
1998-07-18T00:00:00Z,21.17788
1998-07-19T00:00:00Z,18.8254
1998-07-20T00:00:00Z,21.3939
1998-07-21T00:00:00Z,22.05963
1998-07-22T00:00:00Z,22.93438
1998-07-23T00:00:00Z,22.50012
1998-07-24T00:00:00Z,22.34863
1998-07-25T00:00:00Z,21.31893
1998-07-26T00:00:00Z,22.74362
1998-07-27T00:00:00Z,21.40316
1998-07-28T00:00:00Z,21.72683
1998-07-29T00:00:00Z,23.0506
1998-07-30T00:00:00Z,24.08138
1998-07-31T00:00:00Z,23.6192
1998-08-01T00:00:00Z,23.73675
1998-08-02T00:00:00Z,23.22677
1998-08-03T00:00:00Z,17.49752
1998-08-04T00:00:00Z,18.9199
1998-08-05T00:00:00Z,20.68737
1998-08-06T00:00:00Z,22.761
1998-08-07T00:00:00Z,21.1129
1998-08-08T00:00:00Z,22.09802
1998-08-09T00:00:00Z,24.18984
1998-08-10T00:00:00Z,22.6625
1998-08-11T00:00:00Z,22.20278
1998-08-12T00:00:00Z,22.14504
1998-08-13T00:00:00Z,22.44222
1998-08-14T00:00:00Z,21.05648
1998-08-15T00:00:00Z,22.04632
1998-08-16T00:00:00Z,16.85946
1998-08-17T00:00:00Z,17.09695
1998-08-18T00:00:00Z,16.11993
1998-08-19T00:00:00Z,19.07485
1998-08-20T00:00:00Z,16.84576
1998-08-21T00:00:00Z,15.59213
1998-08-22T00:00:00Z,16.05767
1998-08-23T00:00:00Z,16.56368
1998-08-24T00:00:00Z,17.632
1998-08-25T00:00:00Z,17.21926
1998-08-26T00:00:00Z,17.5476
1998-08-27T00:00:00Z,16.9883
1998-08-28T00:00:00Z,16.79086
1998-08-29T00:00:00Z,17.86245
1998-08-30T00:00:00Z,16.05538
1998-08-31T00:00:00Z,14.89733
1998-09-01T00:00:00Z,14.92288
1998-09-02T00:00:00Z,17.24722
1998-09-03T00:00:00Z,17.9294
1998-09-04T00:00:00Z,19.3592
1998-09-05T00:00:00Z,18.19073
1998-09-06T00:00:00Z,15.57266
1998-09-07T00:00:00Z,16.6318
1998-09-08T00:00:00Z,14.91635
1998-09-09T00:00:00Z,10.38275
1998-09-10T00:00:00Z,8.5057
1998-09-11T00:00:00Z,9.32235
1998-09-12T00:00:00Z,11.78735
1998-09-13T00:00:00Z,11.361
1998-09-14T00:00:00Z,9.95306
1998-09-15T00:00:00Z,8.15457
1998-09-16T00:00:00Z,7.59582
1998-09-17T00:00:00Z,4.0345
1998-09-18T00:00:00Z,5.6705
1998-09-19T00:00:00Z,9.07012
1998-09-20T00:00:00Z,12.9776
1998-09-21T00:00:00Z,9.08346
1998-09-22T00:00:00Z,8.80544
1998-09-23T00:00:00Z,9.88946
1998-09-24T00:00:00Z,10.51315
1998-09-25T00:00:00Z,12.06295
1998-09-26T00:00:00Z,14.82504
1998-09-27T00:00:00Z,14.59252
1998-09-28T00:00:00Z,5.44317
1998-09-29T00:00:00Z,3.98812
1998-09-30T00:00:00Z,5.05395
1998-10-01T00:00:00Z,5.49072
1998-10-02T00:00:00Z,7.41335
1998-10-03T00:00:00Z,9.3109
1998-10-04T00:00:00Z,13.66137
1998-10-05T00:00:00Z,8.96438
1998-10-06T00:00:00Z,9.33773
1998-10-07T00:00:00Z,5.60043
1998-10-08T00:00:00Z,8.60293
1998-10-09T00:00:00Z,2.81606
1998-10-10T00:00:00Z,-4.5721
1998-10-11T00:00:00Z,-0.98395
1998-10-12T00:00:00Z,-0.95093
1998-10-13T00:00:00Z,0.2314
1998-10-14T00:00:00Z,2.65585
1998-10-15T00:00:00Z,1.67916
1998-10-16T00:00:00Z,1.1364
1998-10-17T00:00:00Z,1.58032
1998-10-18T00:00:00Z,3.94473
1998-10-19T00:00:00Z,3.71823
1998-10-20T00:00:00Z,1.80587
1998-10-21T00:00:00Z,1.29458
1998-10-22T00:00:00Z,1.437
1998-10-23T00:00:00Z,0.19857
1998-10-24T00:00:00Z,4.67315
1998-10-25T00:00:00Z,7.06454
1998-10-26T00:00:00Z,5.35122
1998-10-27T00:00:00Z,3.35363
1998-10-28T00:00:00Z,-0.92005
1998-10-29T00:00:00Z,-0.94956
1998-10-30T00:00:00Z,-0.0041
1998-10-31T00:00:00Z,2.65182
1998-11-01T00:00:00Z,2.45638
1998-11-02T00:00:00Z,1.63622
1998-11-03T00:00:00Z,5.37234
1998-11-04T00:00:00Z,2.6395
1998-11-05T00:00:00Z,3.39495
1998-11-06T00:00:00Z,0.21395
1998-11-07T00:00:00Z,-0.02012
1998-11-08T00:00:00Z,0.61486
1998-11-09T00:00:00Z,3.15
1998-11-10T00:00:00Z,8.73358
1998-11-11T00:00:00Z,0.9765
1998-11-12T00:00:00Z,4.66558
1998-11-13T00:00:00Z,-0.7357
1998-11-14T00:00:00Z,-7.31803
1998-11-15T00:00:00Z,-6.60306
1998-11-16T00:00:00Z,-2.4444
1998-11-17T00:00:00Z,-1.49128
1998-11-18T00:00:00Z,3.7856
1998-11-19T00:00:00Z,1.2546
1998-11-20T00:00:00Z,2.21063
1998-11-21T00:00:00Z,1.204
1998-11-22T00:00:00Z,-4.39612
1998-11-23T00:00:00Z,-3.96677
1998-11-24T00:00:00Z,-3.83176
1998-11-25T00:00:00Z,-5.30384
1998-11-26T00:00:00Z,-7.8581
1998-11-27T00:00:00Z,-5.17924
1998-11-28T00:00:00Z,-1.48197
1998-11-29T00:00:00Z,-8.36164
1998-11-30T00:00:00Z,-17.58854
1998-12-01T00:00:00Z,-18.02018
1998-12-02T00:00:00Z,-6.909
